Tanggal,Nama Produk,Jenis Transaksi,Dibuat,Terjual,Harga,Modal Satuan,Pemasukan,Pengeluaran
22/04/2021,es pisang ijo,harian,34,28,10314.0,7000,434971.0,286382.0
22/04/2021,bubur sumsum,harian,16,10,6265.0,3000,42905.0,45576.0
22/04/2021,buras,harian,46,40,2677.0,1000,89917.0,45506.0
22/04/2021,tahu isi,pesanan,28,24,3202.0,1100,38839.0,32503.0
23/04/2021,bolu kukus,pesanan,38,35,2716.0,1200,70934.0,45223.0
23/04/2021,kue lapis,pesanan,43,36,1238.0,1100,70105.0,44188.0
23/04/2021,risoles,harian,35,35,2122.0,1100,50544.0,25571.0
23/04/2021,es pisang ijo,harian,49,42,16265.0,7000,762092.0,397824.0
23/04/2021,bubur sumsum,harian,30,23,4445.0,3000,118826.0,76975.0
23/04/2021,buras,harian,12,6,1786.0,1000,9920.0,11424.0
23/04/2021,tahu isi,harian,46,39,1960.0,1100,77537.0,48878.0
24/04/2021,bolu kukus,pesanan,40,39,1458.0,1200,74236.0,48144.0
24/04/2021,kue lapis,harian,21,14,1352.0,1100,16705.0,24973.0
24/04/2021,risoles,pesanan,10,7,2034.0,1100,13115.0,13805.0
24/04/2021,es pisang ijo,pesanan,28,23,14581.0,7000,406140.0,122488.0
24/04/2021,bubur sumsum,harian,15,8,5886.0,3000,60353.0,33325.0
24/04/2021,buras,harian,29,22,1769.0,1000,33915.0,34067.0
24/04/2021,tahu isi,harian,39,34,2208.0,1100,88375.0,28802.0
25/04/2021,bolu kukus,harian,40,38,1805.0,1200,51209.0,35202.0
25/04/2021,kue lapis,harian,35,33,2356.0,1100,68715.0,34911.0
25/04/2021,risoles,harian,26,22,2199.0,1100,42696.0,37843.0
25/04/2021,es pisang ijo,harian,28,26,16204.0,7000,333452.0,224497.0
25/04/2021,bubur sumsum,harian,21,18,4803.0,3000,77511.0,82065.0
25/04/2021,buras,harian,42,38,1561.0,1000,110507.0,38108.0
25/04/2021,tahu isi,pesanan,24,18,1383.0,1100,25088.0,40878.0
26/04/2021,bolu kukus,harian,22,19,2962.0,1200,29779.0,22270.0
26/04/2021,kue lapis,harian,29,23,2187.0,1100,44393.0,23282.0
26/04/2021,risoles,harian,38,34,1928.0,1100,85139.0,36960.0
26/04/2021,es pisang ijo,harian,22,15,14785.0,7000,254991.0,193821.0
26/04/2021,bubur sumsum,harian,24,17,4021.0,3000,101745.0,62330.0
26/04/2021,buras,harian,47,40,2892.0,1000,94064.0,39481.0
26/04/2021,tahu isi,harian,44,42,2212.0,1100,104410.0,42425.0
27/04/2021,bolu kukus,harian,24,20,2189.0,1200,43133.0,30311.0
27/04/2021,kue lapis,harian,25,18,1056.0,1100,48881.0,23109.0
27/04/2021,risoles,harian,23,19,1958.0,1100,40725.0,25562.0
27/04/2021,es pisang ijo,harian,44,39,19605.0,7000,418229.0,382814.0
27/04/2021,bubur sumsum,harian,21,17,4427.0,3000,89755.0,66647.0
27/04/2021,buras,harian,42,39,2083.0,1000,51092.0,47034.0
27/04/2021,tahu isi,harian,31,27,2421.0,1100,58078.0,38998.0
28/04/2021,bolu kukus,pesanan,40,40,2755.0,1200,60985.0,44870.0
28/04/2021,kue lapis,harian,45,38,1027.0,1100,97446.0,57695.0
28/04/2021,risoles,pesanan,11,8,1830.0,1100,9320.0,12713.0
28/04/2021,es pisang ijo,harian,47,41,9853.0,7000,716287.0,399942.0
28/04/2021,bubur sumsum,pesanan,21,18,5842.0,3000,114607.0,56530.0
28/04/2021,buras,harian,36,34,2369.0,1000,72396.0,14779.0
28/04/2021,tahu isi,harian,17,12,2613.0,1100,18291.0,22028.0
29/04/2021,bolu kukus,harian,49,48,1695.0,1200,74557.0,40564.0
29/04/2021,kue lapis,harian,43,38,1533.0,1100,75212.0,61290.0
29/04/2021,risoles,harian,10,10,1564.0,1100,20134.0,13425.0
29/04/2021,es pisang ijo,harian,21,16,23558.0,7000,139576.0,133876.0
29/04/2021,bubur sumsum,pesanan,15,8,3920.0,3000,44652.0,25476.0
29/04/2021,buras,pesanan,35,29,2768.0,1000,68557.0,27826.0
29/04/2021,tahu isi,harian,32,30,1961.0,1100,70476.0,50349.0
30/04/2021,bolu kukus,harian,35,32,2108.0,1200,69964.0,36481.0
30/04/2021,kue lapis,harian,10,3,2516.0,1100,10287.0,14275.0
30/04/2021,risoles,pesanan,41,40,638.0,1100,94791.0,43568.0
30/04/2021,es pisang ijo,pesanan,40,36,11948.0,7000,700228.0,244882.0
30/04/2021,bubur sumsum,harian,28,21,6234.0,3000,128129.0,115924.0
30/04/2021,buras,pesanan,47,42,2160.0,1000,56292.0,39132.0
30/04/2021,tahu isi,harian,36,33,1770.0,1100,75489.0,33487.0
1/5/2021,bolu kukus,harian,39,38,2761.0,1200,67077.0,40320.0
1/5/2021,kue lapis,harian,31,29,1502.0,1100,105570.0,38673.0
1/5/2021,risoles,harian,49,46,1011.0,1100,101493.0,53187.0
1/5/2021,es pisang ijo,pesanan,10,7,11880.0,7000,74358.0,74630.0
1/5/2021,bubur sumsum,harian,44,37,5005.0,3000,216732.0,136838.0
1/5/2021,buras,harian,14,12,1058.0,1000,23637.0,13129.0
1/5/2021,tahu isi,harian,48,45,1741.0,1100,120596.0,60400.0
2/5/2021,bolu kukus,harian,43,39,2845.0,1200,61912.0,34336.0
2/5/2021,kue lapis,pesanan,46,41,1632.0,1100,31411.0,44424.0
2/5/2021,risoles,pesanan,24,22,2398.0,1100,46684.0,35030.0
2/5/2021,es pisang ijo,harian,33,31,11003.0,7000,655459.0,270226.0
2/5/2021,bubur sumsum,pesanan,27,24,5705.0,3000,120838.0,71205.0
2/5/2021,buras,harian,10,5,2579.0,1000,13828.0,15244.0
2/5/2021,tahu isi,pesanan,40,38,1217.0,1100,66329.0,54676.0
3/5/2021,bolu kukus,pesanan,26,26,2486.0,1200,54311.0,32522.0
3/5/2021,kue lapis,harian,35,28,1522.0,1100,52660.0,60674.0
3/5/2021,risoles,harian,21,20,2081.0,1100,54034.0,27945.0
3/5/2021,es pisang ijo,pesanan,44,41,13137.0,7000,359948.0,275031.0
3/5/2021,bubur sumsum,pesanan,16,14,4639.0,3000,81597.0,83553.0
3/5/2021,buras,harian,39,36,2208.0,1000,70152.0,40783.0
3/5/2021,tahu isi,harian,32,27,2474.0,1100,47434.0,40182.0
4/5/2021,bolu kukus,pesanan,37,33,2035.0,1200,47515.0,40777.0
4/5/2021,kue lapis,harian,47,43,1660.0,1100,72986.0,34684.0
4/5/2021,risoles,harian,37,34,2121.0,1100,83893.0,42637.0
4/5/2021,es pisang ijo,harian,20,15,16633.0,7000,296689.0,143596.0
4/5/2021,bubur sumsum,harian,27,23,5766.0,3000,117041.0,57768.0
4/5/2021,buras,harian,38,34,1706.0,1000,57197.0,37108.0
4/5/2021,tahu isi,harian,24,22,2470.0,1100,44373.0,21681.0
5/5/2021,bolu kukus,pesanan,21,18,1738.0,1200,38312.0,21384.0
5/5/2021,kue lapis,pesanan,38,33,2011.0,1100,77235.0,24412.0
5/5/2021,risoles,harian,35,35,2840.0,1100,79092.0,50224.0
5/5/2021,es pisang ijo,harian,13,9,10570.0,7000,163510.0,108828.0
5/5/2021,bubur sumsum,pesanan,41,39,4500.0,3000,168614.0,134369.0
5/5/2021,buras,pesanan,20,15,1840.0,1000,39839.0,12021.0
5/5/2021,tahu isi,pesanan,16,12,2932.0,1100,20634.0,12601.0
21/05/2021,bolu kukus,harian,48,46,2834.0,1200,115052.0,62313.0
21/05/2021,kue lapis,harian,30,26,2047.0,1100,45224.0,26770.0
21/05/2021,kue soes,harian,18,15,2631.0,1300,27149.0,19380.0
21/05/2021,risoles,harian,11,10,2510.0,1100,22792.0,11722.0
21/05/2021,tahu isi,harian,44,37,1796.0,1100,58647.0,59454.0
21/05/2021,kue lumpur,harian,39,33,1951.0,1200,75406.0,39230.0
21/05/2021,wingko,harian,19,13,2408.0,1200,27627.0,31222.0
21/05/2021,lemper,pesanan,48,45,2860.0,1200,73356.0,68121.0
22/05/2021,bolu kukus,harian,23,19,3041.0,1200,37990.0,31209.0
22/05/2021,kue lapis,harian,20,14,2430.0,1100,27211.0,16882.0
22/05/2021,kue soes,harian,11,8,3978.0,1300,10825.0,17994.0
22/05/2021,risoles,harian,42,42,1708.0,1100,62601.0,57037.0
22/05/2021,tahu isi,harian,41,34,2145.0,1100,102503.0,54723.0
22/05/2021,kue lumpur,harian,35,32,2110.0,1200,47441.0,31839.0
22/05/2021,wingko,pesanan,22,20,1622.0,1200,60292.0,41316.0
22/05/2021,lemper,pesanan,14,9,1778.0,1200,18617.0,13613.0
24/05/2021,bolu kukus,pesanan,43,39,1574.0,1200,84655.0,64470.0
24/05/2021,kue lapis,harian,33,30,2074.0,1100,54912.0,46051.0
24/05/2021,kue soes,harian,35,32,2937.0,1300,91491.0,78462.0
24/05/2021,risoles,pesanan,37,34,1583.0,1100,77335.0,46658.0
24/05/2021,tahu isi,harian,49,43,1209.0,1100,107523.0,46942.0
24/05/2021,kue lumpur,harian,10,3,1739.0,1200,4099.0,9554.0
24/05/2021,wingko,harian,28,22,2363.0,1200,68719.0,36890.0
24/05/2021,lemper,harian,31,29,1894.0,1200,52220.0,34970.0
25/05/2021,bolu kukus,harian,17,17,2579.0,1200,16469.0,19062.0
25/05/2021,kue lapis,harian,26,24,2471.0,1100,43432.0,37919.0
25/05/2021,kue soes,pesanan,31,29,2501.0,1300,91565.0,44441.0
25/05/2021,risoles,harian,25,23,1886.0,1100,32928.0,29989.0
25/05/2021,tahu isi,harian,27,24,1732.0,1100,54343.0,18726.0
25/05/2021,kue lumpur,harian,12,9,1472.0,1200,16827.0,21337.0
25/05/2021,wingko,harian,39,32,2056.0,1200,88544.0,46313.0
25/05/2021,lemper,harian,37,34,1822.0,1200,81845.0,41304.0
26/05/2021,bolu kukus,pesanan,34,33,2134.0,1200,67183.0,45004.0
26/05/2021,kue lapis,pesanan,13,10,1706.0,1100,20536.0,14329.0
26/05/2021,kue soes,harian,47,46,1913.0,1300,124621.0,50019.0
26/05/2021,risoles,harian,23,19,1919.0,1100,25819.0,22924.0
26/05/2021,tahu isi,harian,43,40,1761.0,1100,87385.0,59540.0
26/05/2021,kue lumpur,harian,43,40,2432.0,1200,85854.0,57597.0
26/05/2021,wingko,harian,23,17,2209.0,1200,44782.0,26393.0
26/05/2021,lemper,pesanan,34,32,1503.0,1200,39311.0,20332.0
26/05/2021,es pisang ijo,harian,6,4,16011.0,7000,87538.0,40053.0
27/05/2021,bolu kukus,harian,40,36,2119.0,1200,73627.0,45643.0
27/05/2021,kue lapis,harian,45,41,3151.0,1100,107385.0,30256.0
27/05/2021,kue soes,harian,48,44,3076.0,1300,83106.0,84468.0
27/05/2021,risoles,harian,25,21,1864.0,1100,41430.0,30722.0
27/05/2021,tahu isi,harian,16,10,2303.0,1100,29386.0,24589.0
27/05/2021,kue lumpur,harian,36,34,1579.0,1200,68799.0,18124.0
27/05/2021,wingko,harian,43,36,3127.0,1200,111925.0,28681.0
27/05/2021,lemper,harian,40,37,2075.0,1200,70252.0,56560.0
28/05/2021,bolu kukus,harian,26,24,2188.0,1200,46063.0,31137.0
28/05/2021,kue lapis,harian,17,10,2235.0,1100,30776.0,17992.0
28/05/2021,kue soes,harian,46,45,2728.0,1300,82718.0,71056.0
28/05/2021,risoles,harian,31,30,2434.0,1100,36814.0,35654.0
28/05/2021,tahu isi,pesanan,12,10,2383.0,1100,25531.0,6178.0
28/05/2021,kue lumpur,harian,39,36,2482.0,1200,53568.0,48197.0
28/05/2021,wingko,harian,15,8,2535.0,1200,15943.0,20821.0
28/05/2021,lemper,harian,10,3,1043.0,1200,8242.0,13774.0
29/05/2021,bolu kukus,harian,35,31,1783.0,1200,48781.0,41933.0
29/05/2021,kue lapis,harian,21,15,2406.0,1100,24550.0,31878.0
29/05/2021,kue soes,harian,30,29,1333.0,1300,34117.0,28679.0
29/05/2021,risoles,harian,39,39,2292.0,1100,55343.0,58764.0
29/05/2021,tahu isi,harian,43,38,2472.0,1100,114062.0,33994.0
29/05/2021,kue lumpur,harian,49,45,1737.0,1200,87727.0,64872.0
29/05/2021,wingko,pesanan,18,11,2711.0,1200,27389.0,17534.0
29/05/2021,lemper,harian,45,39,727.0,1200,51080.0,54002.0
31/05/2021,bolu kukus,harian,11,10,1733.0,1200,17974.0,13268.0
31/05/2021,kue lapis,pesanan,48,44,2155.0,1100,98140.0,67437.0
31/05/2021,kue soes,pesanan,24,20,1915.0,1300,15802.0,35419.0
31/05/2021,risoles,harian,24,20,1726.0,1100,35850.0,15252.0
31/05/2021,tahu isi,pesanan,22,15,2194.0,1100,27153.0,27113.0
31/05/2021,kue lumpur,harian,41,35,2160.0,1200,62952.0,58246.0
31/05/2021,wingko,harian,42,36,2283.0,1200,141236.0,49712.0
31/05/2021,lemper,pesanan,33,29,2023.0,1200,78831.0,42082.0
1/6/2021,bolu kukus,harian,20,16,1810.0,1200,23325.0,27942.0
1/6/2021,kue lapis,harian,17,11,1549.0,1100,18602.0,19049.0
1/6/2021,kue soes,harian,13,11,2041.0,1300,34046.0,15569.0
1/6/2021,risoles,harian,31,29,1060.0,1100,27129.0,33589.0
1/6/2021,tahu isi,harian,35,28,1805.0,1100,86757.0,54815.0
1/6/2021,kue lumpur,pesanan,17,11,2099.0,1200,29919.0,27484.0
1/6/2021,wingko,harian,45,42,2563.0,1200,106781.0,41712.0
1/6/2021,lemper,harian,28,21,2584.0,1200,38662.0,25624.0
2/6/2021,bolu kukus,harian,27,24,1399.0,1200,56925.0,26320.0
2/6/2021,kue lapis,harian,12,6,2849.0,1100,15086.0,7648.0
2/6/2021,kue soes,harian,39,38,2077.0,1300,128768.0,49579.0
2/6/2021,risoles,harian,34,31,2634.0,1100,62772.0,33786.0
2/6/2021,tahu isi,pesanan,31,24,2845.0,1100,60260.0,31133.0
2/6/2021,kue lumpur,harian,25,20,2506.0,1200,44233.0,28319.0
2/6/2021,wingko,harian,18,13,1987.0,1200,38332.0,26478.0
2/6/2021,lemper,harian,42,36,1934.0,1200,70934.0,40664.0
3/6/2021,bolu kukus,harian,37,36,1977.0,1200,82211.0,24843.0
3/6/2021,kue lapis,pesanan,32,30,1770.0,1100,64419.0,48398.0
3/6/2021,kue soes,harian,17,16,2283.0,1300,53243.0,20583.0
3/6/2021,risoles,harian,46,45,1603.0,1100,96782.0,39117.0
3/6/2021,tahu isi,pesanan,28,21,2722.0,1100,48413.0,22269.0
3/6/2021,kue lumpur,harian,37,35,2392.0,1200,95635.0,43186.0
3/6/2021,wingko,harian,32,27,2804.0,1200,47542.0,53270.0
3/6/2021,lemper,harian,40,35,2215.0,1200,42408.0,44374.0
4/6/2021,bolu kukus,harian,30,28,1581.0,1200,44102.0,27390.0
4/6/2021,kue lapis,pesanan,35,32,2158.0,1100,69210.0,31538.0
4/6/2021,kue soes,harian,36,36,2237.0,1300,67129.0,55642.0
4/6/2021,risoles,harian,27,25,1461.0,1100,32235.0,22971.0
4/6/2021,tahu isi,harian,30,28,1637.0,1100,72252.0,20493.0
4/6/2021,kue lumpur,pesanan,34,27,2265.0,1200,49650.0,53095.0
4/6/2021,wingko,harian,35,28,2960.0,1200,81476.0,47063.0
4/6/2021,lemper,harian,49,43,1587.0,1200,66677.0,44466.0
5/6/2021,bolu kukus,pesanan,29,29,1998.0,1200,51136.0,29393.0
5/6/2021,kue lapis,harian,42,35,2509.0,1100,77501.0,42639.0
5/6/2021,kue soes,harian,29,25,3571.0,1300,78318.0,30361.0
5/6/2021,risoles,harian,49,48,1531.0,1100,62357.0,46727.0
5/6/2021,tahu isi,harian,17,14,2656.0,1100,34620.0,21892.0
5/6/2021,kue lumpur,harian,29,24,1876.0,1200,65456.0,24333.0
5/6/2021,wingko,harian,50,47,2556.0,1200,101713.0,69548.0
5/6/2021,lemper,harian,23,18,1549.0,1200,32073.0,18685.0
7/6/2021,bolu kukus,harian,50,47,1540.0,1200,63879.0,91368.0
7/6/2021,kue lapis,harian,19,14,2252.0,1100,14061.0,23082.0
7/6/2021,kue soes,harian,30,29,2102.0,1300,63417.0,37982.0
7/6/2021,risoles,harian,34,33,1760.0,1100,61333.0,32640.0
7/6/2021,tahu isi,harian,24,20,1817.0,1100,39332.0,16552.0
7/6/2021,kue lumpur,harian,22,18,2524.0,1200,34443.0,20858.0
7/6/2021,wingko,harian,36,30,2828.0,1200,91706.0,38202.0
7/6/2021,lemper,harian,11,5,2161.0,1200,9536.0,11555.0
8/6/2021,bolu kukus,harian,39,36,2284.0,1200,76083.0,50121.0
8/6/2021,kue lapis,harian,47,42,2309.0,1100,97033.0,66458.0
8/6/2021,kue soes,harian,30,29,723.0,1300,72559.0,50662.0
8/6/2021,risoles,harian,39,35,2332.0,1100,40401.0,64072.0
8/6/2021,tahu isi,harian,20,13,2074.0,1100,23795.0,23778.0
8/6/2021,kue lumpur,harian,40,36,1630.0,1200,69329.0,30844.0
8/6/2021,wingko,pesanan,44,39,3374.0,1200,63964.0,44482.0
8/6/2021,lemper,pesanan,28,21,2027.0,1200,37567.0,28521.0
9/6/2021,bolu kukus,harian,21,17,1606.0,1200,34052.0,25020.0
9/6/2021,kue lapis,harian,33,30,1730.0,1100,44618.0,40670.0
9/6/2021,kue soes,harian,40,37,2947.0,1300,96232.0,61720.0
9/6/2021,risoles,harian,39,35,1601.0,1100,58553.0,26844.0
9/6/2021,tahu isi,harian,12,5,2593.0,1100,9250.0,17636.0
9/6/2021,kue lumpur,harian,30,28,1676.0,1200,31434.0,31469.0
9/6/2021,wingko,harian,24,18,2369.0,1200,60836.0,39680.0
9/6/2021,lemper,harian,39,33,2106.0,1200,45230.0,25964.0
10/6/2021,bolu kukus,pesanan,47,43,2370.0,1200,61501.0,56553.0
10/6/2021,kue lapis,pesanan,36,29,2181.0,1100,37040.0,61306.0
10/6/2021,kue soes,harian,42,39,2311.0,1300,102437.0,61518.0
10/6/2021,risoles,harian,32,30,2252.0,1100,68510.0,22909.0
10/6/2021,tahu isi,harian,43,41,1256.0,1100,95020.0,20763.0
10/6/2021,kue lumpur,harian,41,39,2818.0,1200,129003.0,60047.0
10/6/2021,wingko,pesanan,27,24,1943.0,1200,71615.0,37810.0
10/6/2021,lemper,harian,13,11,1874.0,1200,34880.0,17368.0
11/6/2021,bolu kukus,harian,15,13,1677.0,1200,29581.0,12283.0
11/6/2021,kue lapis,harian,28,25,1757.0,1100,61068.0,23418.0
11/6/2021,kue soes,harian,20,18,1871.0,1300,48268.0,8496.0
11/6/2021,risoles,pesanan,44,41,1452.0,1100,100927.0,66964.0
11/6/2021,tahu isi,harian,12,7,1752.0,1100,10760.0,9396.0
11/6/2021,kue lumpur,harian,32,25,2167.0,1200,46786.0,27701.0
11/6/2021,wingko,harian,46,42,2562.0,1200,142247.0,60746.0
11/6/2021,lemper,harian,31,29,1698.0,1200,61768.0,28233.0
12/6/2021,bolu kukus,harian,42,38,1633.0,1200,81437.0,41781.0
12/6/2021,kue lapis,harian,17,15,2438.0,1100,29284.0,8746.0
12/6/2021,kue soes,pesanan,40,38,2236.0,1300,152349.0,88208.0
12/6/2021,risoles,harian,46,46,1184.0,1100,48067.0,60105.0
12/6/2021,tahu isi,harian,32,26,1713.0,1100,57464.0,22091.0
12/6/2021,kue lumpur,pesanan,34,27,1283.0,1200,56954.0,30941.0
12/6/2021,wingko,harian,42,39,2402.0,1200,109442.0,27592.0
12/6/2021,lemper,harian,19,17,2142.0,1200,36960.0,27785.0
14/06/2021,bolu kukus,harian,49,49,1558.0,1200,88806.0,40022.0
14/06/2021,kue lapis,harian,26,22,1166.0,1100,68885.0,32336.0
14/06/2021,kue soes,harian,36,35,2393.0,1300,57422.0,38091.0
14/06/2021,risoles,harian,18,14,771.0,1100,26451.0,25376.0
14/06/2021,tahu isi,harian,40,38,2626.0,1100,73313.0,22155.0
14/06/2021,kue lumpur,harian,45,42,1121.0,1200,41552.0,62604.0
14/06/2021,wingko,harian,31,25,2422.0,1200,58986.0,35979.0
14/06/2021,lemper,pesanan,38,32,2944.0,1200,83143.0,45635.0
14/06/2021,es pisang ijo,harian,4,4,9502.0,7000,96333.0,29118.0
15/06/2021,bolu kukus,harian,31,28,1835.0,1200,28319.0,52039.0
15/06/2021,kue lapis,harian,12,7,854.0,1100,15293.0,6070.0
15/06/2021,kue soes,harian,38,34,2976.0,1300,53235.0,44554.0
15/06/2021,risoles,pesanan,30,26,3240.0,1100,42452.0,29552.0
15/06/2021,tahu isi,harian,13,11,2585.0,1100,24069.0,7307.0
15/06/2021,kue lumpur,harian,36,31,3017.0,1200,69848.0,36702.0
15/06/2021,wingko,harian,32,28,3976.0,1200,113105.0,58401.0
15/06/2021,lemper,harian,45,43,2698.0,1200,88288.0,42552.0
16/06/2021,bolu kukus,pesanan,30,28,1867.0,1200,46136.0,30475.0
16/06/2021,kue lapis,pesanan,36,33,2194.0,1100,60356.0,40807.0
16/06/2021,kue soes,harian,41,39,2743.0,1300,98675.0,42350.0
16/06/2021,risoles,harian,16,15,1043.0,1100,21216.0,20853.0
16/06/2021,tahu isi,harian,23,16,2473.0,1100,23673.0,31480.0
16/06/2021,kue lumpur,harian,28,21,2430.0,1200,45036.0,32917.0
16/06/2021,wingko,pesanan,22,16,3761.0,1200,45848.0,43808.0
16/06/2021,lemper,harian,34,30,2058.0,1200,34759.0,41479.0
17/06/2021,bolu kukus,harian,43,42,2106.0,1200,82801.0,30402.0
17/06/2021,kue lapis,harian,26,23,2163.0,1100,43440.0,42580.0
17/06/2021,kue soes,harian,19,18,2640.0,1300,36254.0,16342.0
17/06/2021,risoles,pesanan,11,10,2064.0,1100,26324.0,6717.0
17/06/2021,tahu isi,harian,21,17,2628.0,1100,33400.0,21781.0
17/06/2021,kue lumpur,pesanan,41,38,2111.0,1200,101133.0,57133.0
17/06/2021,wingko,harian,38,32,2366.0,1200,128902.0,35381.0
17/06/2021,lemper,harian,27,25,1911.0,1200,35709.0,38959.0
18/06/2021,bolu kukus,pesanan,15,12,2010.0,1200,19747.0,10205.0
18/06/2021,kue lapis,pesanan,35,33,2399.0,1100,75021.0,42348.0
18/06/2021,kue soes,harian,16,12,1346.0,1300,28216.0,30602.0
18/06/2021,risoles,harian,45,42,2218.0,1100,82214.0,86650.0
18/06/2021,tahu isi,harian,41,34,1433.0,1100,62014.0,54010.0
18/06/2021,kue lumpur,pesanan,20,14,1964.0,1200,29987.0,15995.0
18/06/2021,wingko,harian,40,34,1716.0,1200,68570.0,60836.0
18/06/2021,lemper,harian,15,11,2120.0,1200,21348.0,14339.0
19/06/2021,bolu kukus,harian,35,35,2229.0,1200,56437.0,41106.0
19/06/2021,kue lapis,pesanan,45,39,1611.0,1100,94748.0,52954.0
19/06/2021,kue soes,harian,46,43,2546.0,1300,96619.0,57876.0
19/06/2021,risoles,harian,40,37,1300.0,1100,68491.0,23781.0
19/06/2021,tahu isi,harian,20,17,2008.0,1100,32817.0,22502.0
19/06/2021,kue lumpur,harian,40,38,1466.0,1200,66250.0,38729.0
19/06/2021,wingko,harian,17,10,811.0,1200,22616.0,13637.0
19/06/2021,lemper,pesanan,47,43,1370.0,1200,73548.0,26102.0
21/06/2021,bolu kukus,pesanan,13,11,1668.0,1200,20441.0,10945.0
21/06/2021,kue lapis,harian,47,43,1974.0,1100,122454.0,45827.0
21/06/2021,kue soes,harian,46,46,1980.0,1300,80382.0,66447.0
21/06/2021,risoles,harian,18,18,1050.0,1100,36437.0,17696.0
21/06/2021,tahu isi,harian,22,16,1979.0,1100,27945.0,20377.0
21/06/2021,kue lumpur,pesanan,42,37,2058.0,1200,54758.0,101375.0
21/06/2021,wingko,harian,19,12,2151.0,1200,7341.0,26787.0
21/06/2021,lemper,harian,12,9,1485.0,1200,17262.0,21288.0
22/06/2021,bolu kukus,harian,39,35,2778.0,1200,62505.0,12893.0
22/06/2021,kue lapis,harian,43,39,1925.0,1100,66257.0,71881.0
22/06/2021,kue soes,pesanan,17,14,2628.0,1300,26734.0,20936.0
22/06/2021,risoles,harian,30,29,1459.0,1100,71996.0,28734.0
22/06/2021,tahu isi,harian,26,23,1959.0,1100,42497.0,16266.0
22/06/2021,kue lumpur,pesanan,39,33,2304.0,1200,67102.0,38503.0
22/06/2021,wingko,harian,43,36,2146.0,1200,84134.0,46681.0
22/06/2021,lemper,harian,27,23,1557.0,1200,31605.0,37096.0
23/06/2021,bolu kukus,harian,41,41,1951.0,1200,74276.0,50713.0
23/06/2021,kue lapis,pesanan,14,12,2499.0,1100,22355.0,16254.0
23/06/2021,kue soes,pesanan,47,43,2126.0,1300,121879.0,54571.0
23/06/2021,risoles,harian,46,43,1475.0,1100,122733.0,62567.0
23/06/2021,tahu isi,harian,42,40,1442.0,1100,85605.0,67192.0
23/06/2021,kue lumpur,harian,49,44,1740.0,1200,51029.0,37366.0
23/06/2021,wingko,harian,24,19,2390.0,1200,43170.0,24812.0
23/06/2021,lemper,harian,41,36,2446.0,1200,48454.0,69401.0
24/06/2021,bolu kukus,harian,41,37,2571.0,1200,90718.0,37902.0
24/06/2021,kue lapis,harian,18,13,1293.0,1100,37922.0,12713.0
24/06/2021,kue soes,harian,25,21,3624.0,1300,67165.0,56940.0
24/06/2021,risoles,harian,18,16,1567.0,1100,36262.0,16792.0
24/06/2021,tahu isi,harian,35,33,1013.0,1100,90124.0,35348.0
24/06/2021,kue lumpur,harian,23,18,2258.0,1200,45818.0,27225.0
24/06/2021,wingko,pesanan,18,11,1583.0,1200,28778.0,26503.0
24/06/2021,lemper,harian,41,36,2481.0,1200,28476.0,63589.0
25/06/2021,bolu kukus,harian,33,31,1584.0,1200,59371.0,43980.0
25/06/2021,kue lapis,harian,44,38,1010.0,1100,55463.0,52531.0
25/06/2021,kue soes,pesanan,33,30,2241.0,1300,83657.0,36690.0
25/06/2021,risoles,harian,38,37,3161.0,1100,60499.0,44338.0
25/06/2021,tahu isi,harian,11,7,2588.0,1100,15988.0,13408.0
25/06/2021,kue lumpur,harian,50,48,2765.0,1200,111018.0,55356.0
25/06/2021,wingko,harian,37,33,2552.0,1200,108908.0,39758.0
25/06/2021,lemper,harian,29,26,2105.0,1200,48302.0,50009.0
26/06/2021,bolu kukus,harian,19,17,3058.0,1200,25667.0,13489.0
26/06/2021,kue lapis,harian,29,25,2657.0,1100,53826.0,31221.0
26/06/2021,kue soes,harian,38,36,2488.0,1300,67033.0,21647.0
26/06/2021,risoles,harian,41,41,776.0,1100,67791.0,57787.0
26/06/2021,tahu isi,harian,46,42,1996.0,1100,85568.0,44069.0
26/06/2021,kue lumpur,pesanan,49,47,2116.0,1200,87771.0,83109.0
26/06/2021,wingko,harian,38,32,3415.0,1200,95554.0,56951.0
26/06/2021,lemper,pesanan,50,47,1021.0,1200,93940.0,77353.0
28/06/2021,bolu kukus,harian,14,11,1205.0,1200,11698.0,21908.0
28/06/2021,kue lapis,harian,19,12,1333.0,1100,27377.0,9430.0
28/06/2021,kue soes,harian,10,7,3324.0,1300,20535.0,14897.0
28/06/2021,risoles,harian,27,24,1578.0,1100,46035.0,29875.0
28/06/2021,tahu isi,harian,44,41,2426.0,1100,67666.0,68531.0
28/06/2021,kue lumpur,harian,45,40,1471.0,1200,74495.0,47604.0
28/06/2021,wingko,harian,44,38,3603.0,1200,120833.0,84152.0
28/06/2021,lemper,harian,17,13,1981.0,1200,22728.0,14758.0
29/06/2021,bolu kukus,harian,27,23,2215.0,1200,44961.0,23093.0
29/06/2021,kue lapis,harian,20,17,2647.0,1100,22795.0,16521.0
29/06/2021,kue soes,pesanan,33,32,2054.0,1300,73988.0,51958.0
29/06/2021,risoles,harian,16,15,2053.0,1100,35974.0,20888.0
29/06/2021,tahu isi,harian,45,39,2766.0,1100,80297.0,47567.0
